@relation wilt-training

@attribute GLCM_pan real
@attribute Mean_Green real
@attribute Mean_Red real
@attribute Mean_NIR real
@attribute SD_pan real
@attribute class {w, n}

@data
117.0837,248.4457,137.4239,510.0870,27.0535,n
137.6831,228.6386,113.1687,443.5361,34.9831,n
120.5955,217.5679,104.4321,480.1235,33.6001,n
118.3647,221.6316,112.6842,617.0000,34.0360,n
136.9400,219.1910,107.7640,496.3596,34.9422,n
146.2308,214.1538,99.1538,509.1538,20.5409,n
141.3713,254.1471,147.7353,462.7059,26.5010,n
117.3647,236.9189,120.9820,485.3333,27.0174,n
136.2480,229.2000,119.9789,480.7053,34.1390,n
122.4523,226.0346,110.7832,506.9508,33.6281,n
130.3237,237.3696,128.8975,448.4099,30.5131,n
123.5238,243.0185,128.6667,396.0000,21.4067,n
139.4006,230.8636,128.4091,420.9545,39.0594,n
118.7011,237.3050,123.0284,485.5674,33.5524,n
136.7292,217.6000,97.5333,512.5333,28.8402,n
104375.0000,236.9231,123.0769,603.4615,18.0879,n
142.3758,223.8947,112.7105,474.6053,23.8208,n
124.1782,211.8396,98.8145,481.6698,36.5265,n
133.3871,226.8444,116.4722,432.1667,34.9137,n
118.0620,228.7283,111.5954,451.5954,29.6718,n
115.4673,240.4795,131.1918,463.1781,25.0761,n
126.5893,224.7041,114.4852,415.1183,32.7780,n
113.1458,222.4762,109.3333,602.4762,34.3242,n
135.6276,243.0000,117.9767,642.0465,54.4458,n
132.4141,238.5026,130.3731,391.6373,40.8620,n
117.0018,252.9429,147.7143,421.0857,12.6873,n
119.2817,250.7188,120.9583,640.5833,33.7434,n
120.9511,230.6653,116.7052,486.0000,38.4698,n
110.0000,239.5714,131.7755,449.0612,23.2211,n
126.1253,249.5677,150.5274,386.9971,27.3062,n
142.1435,237.2143,109.7143,502.9286,28.5886,n
137.7834,228.5000,106.9130,514.8043,31.8021,n
131.1976,188.2793,81.4144,253.8108,19.4567,n
138.6339,221.5652,97.7826,436.4348,20.2240,n
142.7242,217.3214,100.7857,472.3571,16.5561,n
127.8168,241.4030,119.1940,587.9701,28.7287,n
133.4236,206.8939,103.1676,295.1006,27.7333,n
101.0933,239.5789,117.8421,584.5263,13.4985,n
133.8442,194175.0000,87.8500,311.3000,21.6666,n
127.7011,340.2506,212.7562,274.5615,12.5033,n
125.7272,306.9888,196.4775,418.4944,32.2990,n
126.6167,315.3429,144.9857,260.3286,35.3867,n
118.1988,313.9079,204.6184,508.0263,29.0926,n
126.3983,412.7215,196.9304,364.9241,10.9818,n
111.6875,392.5385,208.2308,377.0769,54.7701,n
125.3702,298.4875,180.4375,557.0375,24.8006,n
133.9427,298.0833,167.7500,370.0833,64.2318,n
123.2378,237.3933,110.9200,481.8333,22.7379,n
124.9753,237.2019,112.0789,570.6372,30.3518,n
129.0157,236.5518,130.8696,375.8528,29.5155,n
121.4179,232.4487,112.4103,496.7308,19.6902,n
126.6366,262.3253,152.1054,423.5723,25.0829,n
122.9911,250.4817,134.0681,468.4136,35.3100,n
121.7359,291.7297,217.1351,406.8919,26.1281,n
119.3298,329.7660,264.5319,592.8936,47.2906,n
134.8221,235.5789,112.7895,553.2105,25.7758,n
117.4248,271.4865,170.7568,379.5676,24.1117,n
131.1394,321.2778,251.2778,581.0185,56.1294,n
129.3822,234.1997,107.1531,655.5923,26.5722,n
117.9739,233.4409,106.0108,695.1452,20.7756,n
118.1492,239.1761,113.9284,643.4358,23.1271,n
132.9496,228.9927,107.8278,567.6850,37.1331,n
127.8979,235.8878,108.4764,687.2146,28.9472,n
142.2675,236.8824,107.4118,583.8235,21.7365,n
118.0910,250048.0000,120416.0000,645.6000,22.8624,n
132.4273,236.5858,113.6953,570.1805,30.1106,n
131.7363,250.8516,117.7548,679.2129,26.7464,n
120.9189,241.7493,113.5450,749.4905,22.2441,n
129.5427,240.5652,113.8587,632.2391,23.4048,n
116.0102,254.5366,122.9431,657.7073,25.3991,n
125.9938,245.7946,113.9167,690.1012,32.3717,n
128.3949,237.2373,115.5678,519.1780,31.1860,n
116.9923,240.5102,114.1531,635.4184,21.3417,n
133.2579,237.8161,114.1724,682.8621,33.3583,n
130.8409,237.7961,111.8431,608.7098,37.5601,n
115.3570,245.1875,109.4000,737.3125,30.5733,n
136.2552,244.7500,110.5833,697.9167,40.6354,n
134.8437,234305.0000,110745.0000,636345.0000,24.5030,n
123.7210,241.8217,114.4890,693.4853,19.7903,n
134.2448,230.4737,108.6692,470.8496,23.3246,n
119.2864,242.0405,117.9150,575.7692,26.8153,n
115.6004,245.1912,119.1618,724.5441,37.4659,n
131.9643,228.9178,112.6507,484.6918,27.7091,n
130.6864,211.9028,99.7153,386.5347,42.9545,n
127.2595,240.2500,118.5188,515.0438,30.8390,n
134.1604,494.0824,346.0599,384.8876,48.0850,n
135.4831,277.6071,161.2460,198.2381,14.8228,n
129.5847,287.4486,167.1081,169.1243,26.5760,n
121.0884,426.6878,304.2169,360.1799,24.9903,n
127.0781,592.3333,429.0000,470.3333,33.2837,n
129.3652,709.4500,540.0000,597.6500,31.7957,n
123.4467,846.8743,653.8457,714.4686,30.9588,n
126.8906,312.5000,187.0000,181.6667,17.6090,n
128.3756,724.6667,544.2267,590.4267,43.1956,n
123.8245,226.9125,104825.0000,498.8813,38.8795,n
133.9649,259.9457,168.8913,393.5000,11.2525,n
136.7391,231.2653,111.4898,592.5510,29.5657,n
138.3140,206.9559,100.6618,387.0294,22.6410,n
136.6751,237.1463,113.6341,600.4878,27.8716,n
124.4290,256.9343,166.0202,435.6869,13.4086,n
115.7025,202.1200,95.0000,436.2800,51.2914,n
117.4130,238.0204,113.5102,667.7959,28.3977,n
117.3098,243.2513,116.5628,553.3819,27.8958,n
133.4841,224.0909,110.1636,446.2364,29.0348,n
136.8918,236.6207,115.5259,608.5603,23.4750,n
122.9496,943.4516,736.9355,778.3871,16.6644,n
96.1016,843.0000,662.0000,742.0000,9.2187,n
127.9211,243.6433,140.7669,185.0854,8.5717,n
126.3612,245.7757,156.0470,395.7113,14.5585,n
119.9556,212.1781,98.8082,603.4247,25.3495,n
134.7271,213.2411,94.4752,513.0142,34.4644,n
129.2307,214.3257,100.0571,595.5429,32.9300,n
125.5538,249.4457,122.3060,762.3659,26.4553,n
130.4104,217.8347,97.5702,580.5124,33.7328,n
126.1371,241.5865,112.1154,782.1058,32.5602,n
119.0135,243.7551,117.4796,755.0510,27.6612,n
118.2859,225.6122,108.3265,657.9388,24.8164,n
121.0180,260.5096,125.8499,837.4834,21.3434,n
128.7553,213.7805,96.4085,577.7378,45.6829,n
133.5739,211.1705,96.7841,559.6023,39.0141,n
124.8466,211.9045,94.6909,516.0909,48.0214,n
136.0215,208.4868,93.5263,455.4079,29.2407,n
136.9551,198.6500,86.9333,421.9417,29.0077,n
128.2623,182.9512,75.6585,285.6341,23.5606,n
132.3506,265.7778,125.2346,821.5432,23.4196,n
120.0202,217.0000,100.5200,593.3600,18.4586,n
122.3125,227.1429,104.7619,635.6905,27.9215,n
137.0951,208.0159,90.9762,423.9683,27.9907,n
132.3781,223.7879,100.6515,602.1818,59.9049,n
129.2804,250.2389,118.0088,791.1858,32.8369,n
129.8997,217.5338,96.8647,572.5639,44.2359,n
131.7921,211.5237,97.4479,508.1893,38.7527,n
129.9060,215.4375,98.4125,570875.0000,33.5348,n
134.4395,195.8889,89.4444,394.3556,25.5579,n
115.1571,214.6765,97.3529,536.9314,30.1390,n
129.5624,214.9195,97.8161,516.4713,25.6791,n
140.2172,199.3421,98.7632,408.9737,22.0379,n
107.9280,234.1515,117.3636,630.6364,20.1105,n
141.2174,217.9375,97.5625,501.2188,22.6163,n
127.3015,226.6355,108.8785,632.0187,37.1621,n
115.7618,228.6357,107.5786,623.7929,37.0072,n
127.8516,226.7596,107.2596,590.9423,32.2281,n
126.6155,214.7196,101.9844,559.2866,32.8040,n
120.7761,229.2873,107.4696,682.2597,36.6411,n
140.1368,223.6667,105.0833,590.8333,26.6239,n
130.3858,215.8798,98.9727,553.5137,33.3984,n
131.6028,203.3214,95.4643,435.6905,24.3296,n
124.8879,220.9039,100.3879,577.8327,35.4343,n
114.4749,223.9557,103.6749,614.6355,27.4333,n
132.7521,193.9239,88.8207,373.0652,24.2623,n
126.6425,196.3611,87.3333,394.1806,33.9324,n
122.1412,232.3371,119.6742,506.3989,28.5892,n
134.0694,222.4759,117.1034,428.7690,31.0503,n
110.5302,230.2581,116.7419,583.7097,20.1565,n
129.6706,219.1132,101.0755,507.3208,53.1905,n
139.6410,201.2424,91.9545,391.6818,23.7756,n
121.8906,253.4029,148.0583,427.7816,19.0616,n
140.4203,230.7931,119.4828,508.8276,30.3967,n
123.8949,245.2593,119.0648,798.2685,38.7266,n
124.8935,245.2722,118.7130,642.2189,35.4537,n
121.2125,195.1667,88.0333,347.5333,39.1138,n
129.5350,201.5691,91.7561,495.4228,32.6656,n
122.0251,226.3667,112.5667,643.0333,40.1220,n
123.6859,218.7965,104.5221,483.3540,37.1720,n
130.0092,213.0000,97.0730,507.9957,32.6210,n
133.8466,241.9880,123.4217,575.8434,29.5114,n
129.6322,232.1667,123.5333,434.6000,34.5707,n
133.3571,181.4224,89.6810,243.5345,15.0075,n
128.1268,187.8723,87.2021,272.4681,18.5205,n
116.5982,259.6458,137.0208,563.8125,20.5754,n
131.1167,200.2879,88.4747,416.0253,39.3544,n
119.9153,250.7062,139.6150,475.7927,27.9899,n
123.0179,225.6725,106.8169,579.6408,30.8353,n
129.8304,194.6190,89.6190,389.1905,24.6149,n
139.3246,249.1628,142.9767,441.4651,26.5916,n
134.4423,221.9691,107.4440,524.0927,27.1570,n
128.4694,191.4048,92.6429,295.1429,27.0685,n
125.5188,226.6523,107.7386,547.6136,33.7702,n
131.5022,216.3138,97.7926,567.1170,27.5183,n
119.3539,228.3854,107.6597,605.0486,30.8020,n
129.6553,186.9429,76.6857,287.2000,13.2737,n
131.3106,197.9500,84.3500,383.0500,18.7234,n
87.1406,370.0000,196.0000,529.0000,54.0573,n
133.5391,252.8191,135.9095,205.0879,25.2848,n
134.9738,257.7097,164.1935,313.2581,37.7463,n
126.1847,325.1224,204.8061,334.3571,16.2162,n
131.3505,373.1964,242.8929,482625.0000,27.3696,n
125.4454,482.8919,278.6757,425.4595,18.6208,n
141.6139,352.5000,208.7000,416.1000,54.1552,n
120.7702,492.5833,329.1667,435625.0000,48.3466,n
114.4524,428.0476,278.0000,518.0000,118.8571,n
122.1590,283.6629,134.9438,212.9551,39.2921,n
126.9682,263.5518,151.8094,426.0401,27.3476,n
129.0540,340.8202,215.1798,337.2697,25.5496,n
130.8207,345.0702,232.4561,358.4386,24.0463,n
117.7257,404.3000,282.8000,451.7500,34.1570,n
112.7735,519.9342,384.7105,491.2895,28.1456,n
132.1167,450.6000,306.8000,374.0000,82.2188,n
130.8154,336.8693,211.0352,272.7940,10.4402,n
133.7063,467.4737,341.3158,508.2632,61.4337,n
122.1564,245.1504,123.6106,552.6637,21.0020,n
118.7100,258925.0000,148575.0000,645.6500,23.7303,n
131.4418,269.2235,168.4941,573.1765,47.7590,n
135.5641,246.0592,129.1479,532.7160,36.4804,n
124.2463,415.9948,295.3472,449.0259,55.7735,n
126.4123,444.8275,229.2078,378.8196,7.1159,n
143.8620,225.7500,109.5833,580.2083,27.0981,n
123.3133,330125.0000,267.5417,723.8958,59.4220,n
119.0035,360976.0000,323688.0000,784584.0000,60.3408,n
135.1406,360.5000,207.3333,292.3333,38.2676,n
126.2281,462.8043,261.6739,397.6522,18.9850,n
125.5132,271.8846,154.9423,405.4423,30.6117,n
121.4993,507.7902,302.5455,441.4476,10.3533,n
122.3311,314.4737,253.7895,737.8947,30.3364,n
113.1823,222.4167,112.2500,565.2500,37.9404,n
147.6800,220.2273,110.8636,520.3636,20.6660,n
134.9351,246.0000,131.1413,556.7609,29.2803,n
128.2287,333.8775,215.7549,323.9804,20.7064,n
116.5859,258.4722,129.6111,650.6944,36.7181,n
122.7332,231.4161,111.7517,615.1644,31.4515,n
129.2824,302.6441,214.5085,632.9322,62.2351,n
126.7313,242.9434,128.5142,506.0566,27.7998,n
130.4820,248.6239,127.0769,554.1538,41.1167,n
153.7351,259.2381,133.3810,432.1905,21.0914,n
106.3526,253.0833,113.5833,426.8333,36.8733,n
131.2843,237.8434,130.2410,453.0361,28.2593,n
117.1158,243.4190,120.1333,584.5429,35.1805,n
133.4198,241.7727,120.8182,586.6818,22.6436,n
134.5830,264.5714,151.4857,418.4429,22.9772,n
120.5232,238.0204,111.1429,580.4694,20.4470,n
131.7597,238.7685,121.3148,491.1713,31.8914,n
111.6364,249.4138,137.5862,601.8621,26.9026,n
120.5392,236.5806,127.6452,606.8710,26.6605,n
133.4444,230.6316,115.9803,591.6382,18.6570,n
121.9121,241.6142,123.2893,548.2081,29.3359,n
123.3483,249.6797,154.5469,426.9492,24.2482,n
142.1652,242.5714,148.2857,376.1429,25.4783,n
145.2019,235.7692,129.0769,433.1538,25.1859,n
117.4557,261.0602,151.1729,500.6015,24.3216,n
122.1190,247.3182,115.4659,603.8295,16.9214,n
121.7565,245.6233,128.0277,517.5789,21.8939,n
133.2240,244.8556,139.1778,430.8667,38.1954,n
125.6269,231712.0000,113824.0000,602104.0000,23.8053,n
135.4614,248.6471,134.3824,454.1471,44.9575,n
118.6142,234.8158,113.2500,612.4605,27.5856,n
133.0968,228.8806,115.7662,563.1542,25.2085,n
140.9943,231.0606,127.3636,420.3636,30.1923,n
125.4196,237.4710,114.0145,575.0362,21.2262,n
122.5181,226.4599,109.6203,599.0211,26.0634,n
129.6871,237.9675,122.9301,495.1854,33.4819,n
112.2359,241.7241,122.4483,565.9310,29.1043,n
129.1020,228.8304,105.9762,672.5387,30.6618,n
134.8688,220.7287,103.4651,617.4031,24.5757,n
127.5039,258.0000,147.0000,491.7500,44.8133,n
122.2114,244.4902,153.6176,351.8431,16.1104,n
131.2390,216.3082,103.8679,224.8113,20.7663,n
102.3833,230.6000,107.1333,490.9333,24.1619,n
125.6691,222.4651,130.2791,268.5814,29.2244,n
125.9461,403.8310,201.2897,355.8712,8.6458,n
125.7161,225.5575,128.1010,194.2857,14.3607,n
125.4014,226.6667,117.4815,416.3704,46.0689,n
131.0415,190.1442,89.7885,218.0865,22.0027,n
124.4657,330.9895,201.4737,346.0737,40.3823,n
131.8883,188.5685,89.3151,128.8014,10.0841,n
130.2641,203.9647,99.5529,300.4353,50.2909,n
134.7379,348.8182,238.1591,348.9773,41.1552,n
87.1406,417.0000,256.5000,369.5000,28.4429,n
100.7731,326.5333,250.6000,399.2000,12.8617,n
126.9777,258.4430,167.3684,231.1272,19.9455,n
138.4310,467.1818,255.7727,353.7273,41.7252,n
128.6894,492.5200,271.1200,405.0400,18.1396,n
119.0276,523.7161,305.4452,443.5290,15.3041,n
125.7402,220.4384,114.4631,415.8374,33.0583,n
139.2266,439.4167,279.5833,426.5833,80.4958,n
126.8631,445.1458,335.4583,582.3125,20.0468,n
128.3070,465.5810,306.1143,477.7905,34.7415,n
139.2537,219.8000,117.3667,328.3167,28.8964,n
123.3888,433.0968,403.6720,686.3548,24.6187,n
133.3715,405.7778,331.9444,564.1111,36.8394,n
121.8771,405.2667,348.9333,688.5333,36.4067,n
131.9573,388.6389,322.4444,623.7639,79.2626,n
143.5586,371.4098,287.4754,466.8197,45.0982,n
116.1288,450.6531,437.0612,783.5102,20.5982,n
124.5949,465.8919,377.8108,526.0541,104.3641,n
122.8177,465.0000,368.9167,613.3333,42.4208,n
125.5453,486.3261,466.3913,765.2826,31.1991,n
129.4913,271.4516,198.6613,324.1613,28.9951,n
133.9696,216.6481,104.5926,323.7407,24.6148,n
119.9776,502.5714,519.0119,796.4524,41.8419,n
125.3937,427.1875,409.5000,704.9063,55.9290,n
131.6568,347.8947,288.9737,578.8684,38.9807,n
121.0288,245.7406,130.9361,551.9962,38.3183,n
134.3597,209.2500,99.2500,200.7500,12.1074,n
134.8368,238.0297,128.9703,464.8416,33.1332,n
106.0625,449.0000,418.7692,741.6154,45.8016,n
121.8146,458.6579,392.2895,605.0789,16.1407,n
129.4632,531625.0000,512.4167,728.0833,85.4616,n
128.3636,222.9730,120.3649,365.9730,47.2014,n
138.0744,564.6667,566.7576,790.9697,56.3806,n
106215.0000,572.6800,571.9600,796.8400,82.9636,n
137.5221,227.1818,133.9495,246.6263,14.9455,n
128.9339,363.2276,252.5034,338.9931,33.8369,n
98.9453,522125.0000,504375.0000,772375.0000,93.9761,n
106.9038,354.9231,295.3846,586.1538,77.8534,n
126804.0000,273.7500,170.2500,369.5000,21.4006,n
134.5771,229.7397,115.0959,508.4658,28.9813,n
93.8929,612.0000,569.0000,734.0000,98.6950,n
126.7629,447.3268,370.0049,550.5902,49.0910,n
162.4063,609.0000,599.0000,778.0000,80.0453,n
121.2315,613.6923,672.4615,968.2564,64.5634,n
121.3122,234.4128,118.3670,477.2661,38.0780,n
129.3413,536.3617,511.6809,761.8511,78.3236,n
122.9851,565.3810,604.7302,908.6667,27.6445,n
134.0104,331.9792,272.0208,487.5833,46.1480,n
126.2266,261.5000,148.3226,632.1210,22.1275,n
132.5570,240.6857,123.1587,496.4063,34.6014,n
129.5286,262.8182,147.6364,722.7273,23.8475,n
126.4307,465.7931,455.9655,714.4483,48.1242,n
113.5714,316.0909,255.4545,464.8182,64.5258,n
114.3183,227.9057,117.8679,554.8868,28.5212,n
125.2216,357.9773,281.0682,460.0000,38.4400,n
131.3133,277.3617,167.1915,331.2979,21.8465,n
126.4122,260.7680,141.2873,442.3591,40.5693,n
140.8052,242.9545,145.5909,341.0000,21.9362,n
121.8887,249.8689,128.9508,682.4098,51.0846,n
132.9134,237.4721,114.5196,543.0810,21.8147,n
137.0291,261.3077,159.4423,406.4615,19.4486,n
123.8612,325.3085,207.8060,298.0896,22.0512,n
115.8493,237.4932,113.9726,570.8767,21.0030,n
122.4669,250.9697,150.2576,466.2273,30.5771,n
132.5223,257.8974,161.3162,439.4957,17.1819,n
111.7539,230.8333,115375.0000,546.0417,30.4247,n
144.2601,240.4643,135.0714,381.8214,18.5844,n
127.5541,243.8205,127.1538,549.6838,30.5653,n
140.7157,222.0645,104.6129,536.0645,28.8220,n
130.4955,231.9794,129.6598,251.0103,41.6071,n
119.2142,293.1310,203.3810,368.6190,34.4444,n
126.8202,251.4872,136.2051,318.7436,39.7775,n
123.8580,314.0909,211.0909,403.8182,30.4028,n
126.8443,277.1451,179.2694,453.0674,16.3501,n
129.4640,204.7500,90.8676,455.3971,41.6548,n
106.1719,281125.0000,208125.0000,372.7500,23.9400,n
135.5177,297.0000,203.6923,316.6154,70.4940,n
130.1407,206.6283,100.1728,174.8639,23.0596,n
123.0516,254.3455,149.6727,384.7273,56.1796,n
120.1157,307.8776,207.8980,502.6327,22.6579,n
121.3542,327.4167,238.2500,330.5000,100.2171,n
88.3125,344.6667,256.0000,359.3333,73.0799,n
120.1977,240.3333,125.3333,654.5000,52.9775,n
133.5034,258.4595,157.3514,514.6216,26.7704,n
128.5910,275.3663,193.7912,359.7326,19.0444,n
130.5231,218.0893,125.3594,214.5268,26.4463,n
121.1345,239.7576,124.2727,549.5455,24.4202,n
126.7859,179.6098,89.7805,245.0488,36.9726,n
121.7328,216.1491,99.7267,569.8509,45.8282,n
118.0010,199.7813,87.2344,336.0313,31.0786,n
124.1597,227.1111,118.2222,418.7778,50.4353,n
127.4336,185.4513,80.7876,256.5221,15.9635,n
122.8596,250.2000,121.8361,643.4361,28.7662,n
133.5750,227.2206,115.4265,450.6176,37.7326,n
133.9465,246.9892,116.9405,607.5243,26.3929,n
126.4334,236.7886,116.0057,565.3771,41.1379,n
125.5416,242.7706,114.7798,628.8440,41.0820,n
130.2065,242.0788,121.1133,609.0345,32.8304,n
124.2211,255.4674,136.6141,739.7337,28.8366,n
127.4819,280.1579,165.3789,741.2526,40.3574,n
123.1897,259.7500,129.0000,854.7500,32.9018,n
118.2866,367.6190,299.7143,818.0000,45.9616,n
126.9888,366.5714,304.2143,785.2500,33.8489,n
117.7540,402.6508,327.8413,764.2381,42.5322,n
126.3694,448.1685,412.8989,714.0449,22.6676,n
130.2316,321.1667,213.7917,741.8333,17.3156,n
120.5790,472.3431,474.2353,800.5000,42.4957,n
128.4771,322.9204,241.2655,594.6549,26.7330,n
128.8274,457.8738,430.8252,715.9903,35.2278,n
126.1205,418.3557,348.6846,671.7584,36.8889,n
128.3779,353.0462,268.3538,664.8154,26.8171,n
121.1553,492.7080,487.8407,777.2389,25.0894,n
124.2449,308.8793,197.1897,722.3793,50.2650,n
127.9154,381.0500,318.3500,680425.0000,43.5788,n
140.1829,344.2593,257.1481,681.7037,42.3360,n
114.2692,361.2581,285.8710,689.1935,30.0761,n
127.3541,366.8553,280.6604,546.7736,24.4765,n
127.8121,288.2708,190.2396,511.5208,23.6363,n
134.2380,275.5955,183.4831,465.6292,27.2820,n
126.5889,362.3000,273.5714,610.9071,37.7343,n
126.1369,264.8077,141.4615,544.1538,20.7099,n
133.2922,330.0968,242.4839,546.8065,21.0132,n
129.1567,354.6494,283.9221,650.1688,31.9483,n
117.2348,390.6324,326.0147,714.7500,45.0705,n
129.7361,391.3111,340.3778,749.2444,31.3565,n
125.8556,284.0500,185.3500,580.1333,23.5000,n
110.8512,365.7407,283.5556,638.7037,83.2950,n
123.2284,470.7424,447.9167,749.6212,31.1193,n
133.7029,381.4545,258.4026,563.8052,61.9581,n
138.7377,308.9259,156.2593,383.4074,14.4308,n
125.4413,338.3958,228.0208,591.3333,47.8755,n
132.7127,248.7459,140.6639,476.6721,29.9835,n
133.5553,449.6905,425.6429,670.4405,30.4056,n
128.9848,491.5152,498.3636,768.7273,28.1684,n
118.9024,377.0000,300.4167,775.4444,57.8047,n
121.2459,489.4444,483.6944,842.6111,45.3976,n
129.5098,234.2500,109.2845,566.3103,35.6490,n
137.5380,213.0000,109.2174,459.3913,32.8487,n
132.7371,298875.0000,191.6500,756225.0000,32.7850,n
122.9417,241.1765,113.3235,706.3235,30.4692,n
129.4875,450.8000,423.4000,843.8000,88.9930,n
133.6580,274.1765,184.9216,630.5490,37.9249,n
123.8496,244.8065,122.5806,478.3387,75.1641,n
125.4451,251.1077,129.0923,587.3923,28.7254,n
127.8749,419.7016,301.3601,340.3189,19.9418,n
121.1076,870.7983,661.8151,704.1849,16.3740,n
96.7917,493.3333,339.0000,378.3333,103.5365,n
117.4931,513.5556,347.4444,386.1111,104.4392,n
116.6350,955.7143,737.4490,774.1429,20.8985,n
93.9792,543.0000,367.0000,396.0000,156.5084,n
135.7748,572.2105,397.6316,430.3158,77.7758,n
118.8267,227.7954,105.0463,679.2703,28.4802,n
136.0040,209.2500,89.5000,308.0000,14.1106,n
131.4987,203.8898,90.8051,468.2288,42.6442,n
132.0771,192.1532,81.5676,338.2432,24.4847,n
120.4451,208.2186,92.2514,477.9016,36.8448,n
116.8400,268.6232,127.5652,855.5362,22.4993,n
120.8661,220.3043,97.5385,564.6355,38.7829,n
128.9160,265.2391,128.2525,814.4040,26.6248,n
135.1164,201.5897,88.0940,422.3846,34.3262,n
122.7794,245.8104,113.7427,741.7099,30.8922,n
136.3602,220.6979,94.4167,518.2917,36.8344,n
128.9626,229.9492,104.5763,591.1186,46.4253,n
126.9552,249.7333,115.8533,728.8000,37.1748,n
131.5760,231.8211,103.2842,634.4000,36.0698,n
116.4960,258.3609,123.0306,811.9113,17.6633,n
119.5681,240.3914,114.1037,689.8239,28.4786,n
139.0368,232.7155,111.2931,651.2586,26.1062,n
127.9324,249.3373,152.5723,385.2229,32.6284,n
126.1840,265.3380,181.2611,317.1865,19.6120,n
119.2764,240.1169,116.0390,554.4026,19.6522,n
128.9405,242.2128,113.9645,653.5887,18.6527,n
153.2784,231.2727,107.2727,649.4545,22.5729,n
114.6402,242.9811,116.8340,710.7094,30.2376,n
122.3645,240.4655,115.2241,736.9569,29.8833,n
126.7913,237.0583,112.7396,664.3229,38.4970,n
148.1705,229.5455,107.3636,696.2727,27.7384,n
132.7789,239.1667,117.5000,572.7500,29.5056,n
153.5625,245.3333,121.0000,714.6667,19.7588,n
115.1987,251.5821,124.0448,707.7910,25.2414,n
135.9584,239.1478,114.8000,675.6696,33.4691,n
142.7862,236625.0000,106.8500,606.1000,29.5267,n
118.6054,260.0811,133.4054,661.5946,33.4586,n
129.0906,233.2764,117.7724,528.6911,34.5137,n
125.7545,242.1382,118.5366,607.3333,27.7712,n
149.4963,243.1176,116.8824,736.7059,26.3217,n
123.8472,227.1111,110.5556,526.5556,33.8267,n
132.0388,200.2740,95.3221,364.0288,34.2594,n
137.4717,239.6613,114.2097,690.8226,31.4429,n
138.0864,211.4286,103.9524,450.8095,30.4670,n
124.4553,209.8436,96.4109,517.9891,36.9297,n
111.0163,236.7391,117.3043,706.1739,28.2293,n
130.1863,212.5556,95.3333,523.2063,41.2362,n
131.9005,237.2083,105.0972,589.1111,45.0891,n
135.4788,212.2545,92.1273,478.2727,30.4506,n
125.7657,222.6364,102.4697,708.9394,30.5252,n
130.8337,197.3793,80.4828,334.6897,22.9643,n
135.5200,206.9268,94.7561,497.3902,25.9359,n
119.9625,239.9516,113.3226,739.9677,30.1740,n
133.0508,222.2308,98.0000,660.9231,61.7974,n
123.8649,229.0755,107.2123,623.6132,33.6558,n
118.5223,236.0870,109.2174,843.2899,33.1140,n
